Date;Y;X1;X2;X3;X4;X5;X6
2018-08-18 16:00:00+00:00;1706.288385;27.6141349;46.992163;76.8522694;1758.01677;40.440131;0.710365045
2018-08-18 16:10:00+00:00;1703.83865;27.5234309;46.986526;76.7918513;1753.12857;40.3319798;-1.107307414
2018-08-18 16:20:00+00:00;1725.02184;27.4656417;47.0312242;76.7024774;1752.08265;40.25;-1.475896321
2018-08-18 16:30:00+00:00;1721.816578;27.43632333;42.3088646;68.9858015;1753.486989;36.18125;-0.225355138
2018-08-18 17:10:00+00:00;1723.647038;27.22158288;46.84560243;76.54565657;1749.487175;39.75;-0.782289161
2018-08-18 17:20:00+00:00;1722.353322;27.185385;41.62530389;67.99506056;1759.021544;35.25695589;-1.396078026
2018-08-18 17:30:00+00:00;1723.52714;27.1034486;46.8693023;76.3500327;1751.71545;39.6875;-0.222048955
2018-08-18 17:40:00+00:00;1714.98025;27.0302827;47.0632456;76.213825;1755.53979;39.70625;-0.147328027
2018-08-18 17:50:00+00:00;1718.163345;26.9622537;47.0614864;76.1262014;1759.43374;39.7247616;0.540084916
2018-08-18 18:00:00+00:00;1712.360095;26.8617917;47.0698711;76.073644;1750.58498;39.75;0.345884542
2018-08-18 18:10:00+00:00;1722.758445;26.7807748;47.0962858;76.071844;1755.77708;39.7832444;0.332572523
2018-08-18 18:20:00+00:00;1716.131494;26.70291744;41.85588333;67.57418367;1763.424833;35.30778556;0.219120473
2018-08-18 18:30:00+00:00;1713.313695;26.6610741;46.9970007;75.9721797;1755.84765;39.6251924;-0.946562423
2018-08-18 18:40:00+00:00;1714.324018;26.61612167;41.68939978;67.497944;1754.639122;35.1274;-0.250370291
2018-08-18 18:50:00+00:00;1711.758455;26.5648816;46.8833434;75.8835125;1755.42205;39.3937515;-0.9486755
2018-08-18 19:00:00+00:00;1727.624205;26.4913493;46.8729018;75.8138392;1761.19936;39.3125;-0.084533852
2018-08-18 19:10:00+00:00;1717.135995;26.4747848;46.941171;75.765833;1753.03248;39.274991;-0.989420415
2018-08-18 19:20:00+00:00;1731.3007;26.4069376;46.9175946;75.674052;1756.22087;39.2375015;-0.221954309
2018-08-18 19:30:00+00:00;1721.35642;26.3270191;46.9757589;75.6338078;1755.05694;39.1875;-0.7200378
2018-08-18 19:40:00+00:00;1722.782205;26.2683545;46.9241886;75.6379141;1754.10498;39.2;-0.724238996
2018-08-18 19:50:00+00:00;1718.6637;26.20577333;42.2766369;68.0169039;1756.771922;35.3052254;0.856145325
2018-08-18 20:00:00+00:00;1724.26821;26.1543701;47.13426956;75.54278489;1754.80943;39.27254956;-1.207384896
2018-08-18 20:10:00+00:00;1720.930244;26.07462889;41.81864322;67.11387667;1752.143911;34.86019889;-0.096376354
2018-08-18 20:20:00+00:00;1716.48659;25.9990018;47.0162307;75.4632201;1755.71873;39.125;-0.309828683
2018-08-18 20:30:00+00:00;1719.70679;25.9395859;47.0279353;75.404052;1751.77229;39.1189842;-0.252264802
2018-08-18 20:40:00+00:00;1723.30801;25.9081234;47.0088633;75.36083;1751.87007;39.0877594;-1.002035642
2018-08-18 20:50:00+00:00;1717.936955;25.8600726;46.902574;75.3490786;1758.44566;38.9622525;-1.701023282
2018-08-18 21:00:00+00:00;1722.6821;25.8320739;46.8383785;75.3294051;1752.29403;38.8689823;0.297531207
2018-08-18 21:10:00+00:00;1722.339355;25.8238204;46.6982329;75.3409674;1756.51626;38.7500103;1.050323001
2018-08-18 21:20:00+00:00;1724.091115;25.8226084;46.5537496;75.3204221;1758.12287;38.6200199;-1.285305826
2018-08-18 21:30:00+00:00;1712.454665;25.813803;46.4969359;75.3006755;1755.91368;38.625;-1.42872781
2018-08-18 21:40:00+00:00;1723.967478;25.78368411;41.32056656;66.86745567;1750.139522;34.36704167;-0.348742934
2018-08-18 21:50:00+00:00;1721.551711;25.71117378;41.51584522;66.80826633;1756.895322;34.44444444;0.027340904
2018-08-18 22:00:00+00:00;1721.915755;25.6742987;46.9274676;75.1083153;1760.11043;38.8722557;0.151446237
2018-08-18 22:10:00+00:00;1722.006785;25.6742691;46.9805831;75.1082195;1756.00382;38.9122578;0.413676016
2018-08-18 22:20:00+00:00;1719.14193;25.6337008;46.9454352;75.1156284;1754.51841;38.81875;0.671225249
2018-08-18 22:30:00+00:00;1717.5933;25.6192408;46.9557858;75.065298;1756.15683;38.76875;-0.840490549
2018-08-18 22:40:00+00:00;1722.53646;25.6400221;47.0313165;75.0066934;1754.66437;38.75;0.153803119
2018-08-18 22:50:00+00:00;1720.29634;25.6465348;47.1028423;74.9821884;1750.53302;38.6875;-1.366141792
2018-08-18 23:00:00+00:00;1716.567565;25.63273;47.1707392;74.9654636;1756.50463;38.7302282;0.534622065
2018-08-18 23:10:00+00:00;1715.226825;25.6409285;47.223225;74.951281;1750.77857;38.7650531;0.40885716
2018-08-18 23:20:00+00:00;1715.99479;25.5955252;47.2526564;74.9437642;1757.21443;38.8125;-0.107222802
2018-08-18 23:30:00+00:00;1717.6444;25.6022712;47.316055;74.9356155;1756.22826;38.838011;-0.600447221
2018-08-18 23:40:00+00:00;1719.63747;25.5541608;47.3598089;74.9227595;1749.73608;38.8522844;-0.53059071
2018-08-18 23:50:00+00:00;1720.740139;25.535024;42.26575222;66.55952844;1753.9601;34.49277922;-0.025462137
2018-08-19 00:00:00+00:00;1714.10975;25.5141259;47.6644098;74.8752286;1747.797;38.7591267;-0.545123772
2018-08-19 00:10:00+00:00;1714.538778;25.51602378;42.505677;66.57587767;1749.466911;34.47222222;-0.995398385
2018-08-19 00:20:00+00:00;1720.05792;25.5268382;47.7238904;74.9295774;1749.20511;38.75;-0.386271544
2018-08-19 00:30:00+00:00;1721.20736;25.4959423;47.6513787;74.9119445;1754.98774;38.7808624;-0.769758367
2018-08-19 00:40:00+00:00;1685.505355;25.4608955;47.9387472;74.77547;1742.20343;38.7937973;-0.256622042
2018-08-19 00:50:00+00:00;1709.39908;25.4593766;48.2228794;74.7336596;1759.8509;38.8492268;-0.891883647
2018-08-19 01:00:00+00:00;1715.288885;25.4583457;48.2878063;74.790429;1747.93723;38.85;-0.788156695
2018-08-19 01:10:00+00:00;1724.56758;25.4664024;48.2333242;74.8369733;1749.88145;38.893744;-0.532020148
2018-08-19 01:20:00+00:00;1720.867825;25.4978779;48.2612441;74.8307105;1751.52303;38.9250103;0.300833025
2018-08-19 01:30:00+00:00;1725.126595;25.5444209;48.2976445;74.8256464;1749.74032;38.9999286;0.187219319
2018-08-19 01:40:00+00:00;1716.73684;25.6256449;48.3195618;74.8105376;1755.41305;39.0733677;-0.286026825
2018-08-19 01:50:00+00:00;1720.429185;25.7369075;48.3488309;74.8197335;1754.23636;39.14375;0.066156637
2018-08-19 02:00:00+00:00;1697.63919;25.8856977;48.3759889;74.8326436;1748.52998;39.2625008;0.62003761
2018-08-19 02:10:00+00:00;1722.44776;26.0140124;48.2342951;74.861578;1754.46888;39.3565174;-0.119016877
2018-08-19 02:20:00+00:00;1703.059955;26.1845081;48.1800914;74.840237;1739.16587;39.4758087;0.151128495
2018-08-19 02:30:00+00:00;1720.655155;26.2765504;48.2194618;74.9077362;1755.47285;39.5875;-0.233764319
2018-08-19 02:40:00+00:00;1717.18641;26.509245;48.086018;74.953426;1749.20459;39.7059067;-0.530341102
2018-08-19 02:50:00+00:00;1716.30643;26.7236891;48.0879044;75.0537358;1750.88958;39.8402587;-1.735421012
2018-08-19 03:00:00+00:00;1715.04148;26.8851068;47.916647;75.1793328;1760.33821;39.9437504;-0.460153737
2018-08-19 03:10:00+00:00;1720.42729;26.9194687;47.5443784;75.3251476;1755.88481;40;-1.294136754
2018-08-19 03:20:00+00:00;1725.64053;26.9722713;47.2551299;75.4107175;1757.92474;40.0501819;-0.946206264
2018-08-19 03:30:00+00:00;1725.85811;27.0348817;47.2429648;75.419974;1759.71922;40.1627075;-0.925741395
2018-08-19 03:40:00+00:00;1722.21538;27.0128916;47.0248829;75.494454;1755.05903;40.2312492;-0.026908767
2018-08-19 03:50:00+00:00;1710.838405;27.1476772;46.8960717;75.5998064;1753.85794;40.2185176;0.543902419
2018-08-19 04:00:00+00:00;1717.46905;27.190599;46.8683803;75.6312285;1751.70036;40.3067467;-0.989330634
2018-08-19 04:10:00+00:00;1720.39958;27.2588141;46.7761617;75.6899075;1752.59268;40.3125;-0.157267322
2018-08-19 04:20:00+00:00;1724.095655;27.5364868;46.7010315;75.7605785;1758.43743;40.3752651;-0.901726934
2018-08-19 04:30:00+00:00;1722.66172;27.7014882;46.6743173;75.8390874;1752.59492;40.518748;0.177465912
2018-08-19 04:40:00+00:00;1719.919425;27.8671844;46.6162995;75.911445;1760.17121;40.7127788;-0.59379386
2018-08-19 04:50:00+00:00;1721.715339;27.94086344;41.36534067;67.59615556;1753.594611;36.32652933;0.719574276
2018-08-19 05:00:00+00:00;1722.377;28.18789971;33.22247129;54.36623714;1754.578043;29.28571429;0.244569877
2018-08-19 05:10:00+00:00;1718.346045;28.2744968;46.6585243;76.2325202;1752.85736;41.1896086;-0.083726907
2018-08-19 05:20:00+00:00;1711.72838;28.1678411;46.5193638;76.257955;1757.44126;41.25625;-0.522837462
2018-08-19 05:30:00+00:00;1713.74573;28.3553148;46.5666218;76.2799585;1754.40268;41.3624344;-0.418990031
2018-08-19 05:40:00+00:00;1714.9129;28.6109597;46.5892519;76.3607245;1748.47777;41.5001873;0.624241059
2018-08-19 05:50:00+00:00;1720.505485;28.7635425;46.4955276;76.5606411;1765.32042;41.6531557;0.58005881
2018-08-19 06:00:00+00:00;1729.8532;29.1023449;46.4998722;76.5762175;1755.20039;41.8560274;-0.556145952
2018-08-19 06:10:00+00:00;1721.83207;29.1110074;46.6024241;76.6971318;1749.38677;42.0358737;1.695993048
